,HourUTC,HourDK,PriceArea,Version,FuelAllocationMethod,ReportGrpCode,ProductionType,DeliveryType,Production_MWh,ShareTotal,ShareGrid,FuelConsumptionGJ,CO2PerkWh,CO2originPerkWh,SO2PerkWh,NOxPerkWh,NMvocPerkWh,CH4PerkWh,COPerkWh,N2OPerkWh,SlagPerkWh,FlyAshPerkWh,ParticlesPerkWh,WastePerkWh,DesulpPerkWh
233,2023-01-01T18:00:00,2023-01-01T19:00:00,DK1,Preliminary,Total,R17,Waste,Grid,81.124764,2.140986,2.140986,1670.489776,875.143558,2178.592669,170.910389,1606.145824,11.531303,7.001148,80.307291,24.709935,354.669944,0.0,5.971567,53.723518,0.0
234,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,125%,R01-1,BioGas,Grid,8.317161,0.46609,0.46609,51.69328,0.0,522.702983,119.332904,1255.4816,62.152554,2697.420864,1926.729189,9.944408,0.0,0.0,16.346121,0.0,0.0
235,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,125%,R01-2,Straw,Grid,36.534157,2.047359,2.047359,279.333917,0.0,764.582879,374.64561,955.728599,5.963746,3.593539,512.270529,8.410411,6.896537,2.981873,17.585406,0.0,0.0
236,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,125%,R01-3,Wood,Grid,356.37204,19.970944,19.970944,2552.92972,0.0,802.33042,14.478524,401.618988,52.732355,22.960517,659.030273,6.036008,6.461625,2.793829,84.316395,0.0,0.0
237,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,125%,R04x,FossilGas,Grid,12.416867,0.695836,0.695836,91.89386,410.888693,410.888693,3.184557,354.49307,14.82471,27.883243,39.573729,7.38718,0.0,0.0,0.761323,0.0,0.0
238,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,125%,R05x,Coal,Grid,0.095028,0.005325,0.005325,0.956197,947.866124,947.866124,110.685003,171.058642,10.062273,9.056045,100.62273,8.049818,7.788199,45.250042,30.186819,0.0,16.451816
239,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,125%,R06x,Fossil Oil,Grid,1.481441,0.083019,0.083019,11.92643,621.678286,621.678286,1255.796508,946.188913,6.512502,8.76352,73.017335,20.751407,0.249585,1.450113,56.631422,0.0,0.527226
240,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,125%,R17,Waste,Grid,77.950057,4.368289,4.368289,664.869655,362.50083,902.413831,70.794279,665.295641,4.776481,2.900006,33.264782,10.235317,146.910924,0.0,2.473535,22.253286,0.0
241,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,200%,R01-1,BioGas,Grid,8.317161,0.46609,0.46609,62.044616,0.0,627.371797,143.228757,1506.885885,74.598311,3237.566705,2312.547646,11.935729,0.0,0.0,19.619355,0.0,0.0
242,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,200%,R01-2,Straw,Grid,36.534157,2.047359,2.047359,355.656288,0.0,973.489763,477.009984,1216.862204,7.59322,4.575401,652.238141,10.708387,8.780877,3.79661,22.390264,0.0,0.0
243,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,200%,R01-3,Wood,Grid,356.37204,19.970944,19.970944,3559.30431,0.0,1118.612118,20.547032,519.966787,80.259985,32.325053,924.773363,8.542377,9.008822,3.895167,122.830663,0.0,0.0
244,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,200%,R04x,FossilGas,Grid,12.416867,0.695836,0.695836,103.649528,463.452357,463.452357,3.591968,398.480939,16.780609,31.565082,45.489532,8.332045,0.0,0.0,0.858944,0.0,0.0
245,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,200%,R05x,Coal,Grid,0.095028,0.005325,0.005325,1.370283,1358.344319,1358.344319,158.617701,245.136448,14.419791,12.977811,144.19791,11.535832,11.160918,64.8458,43.259373,0.0,23.576358
246,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,200%,R06x,Fossil Oil,Grid,1.481441,0.083019,0.083019,15.85273,820.941909,820.941909,1385.339174,1252.247605,8.640384,11.319883,107.363959,23.7941,0.279087,1.621518,71.731363,0.0,0.589544
247,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,200%,R17,Waste,Grid,77.950057,4.368289,4.368289,954.070228,520.179025,1294.939786,101.587903,954.681505,6.854123,4.161432,47.734075,14.687407,210.813259,0.0,3.549456,31.932872,0.0
248,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,All,R11x,Hydro,Grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,All,R16,Solar,Grid,0.08916,0.004996,0.004996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,All,R16,Solar,OwnConsumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,All,R18,WindOffshore,Grid,894.291468,50.115731,50.115731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,All,R19,WindOnshore,Grid,396.905192,22.242406,22.242406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,Total,R01-1,BioGas,Grid,8.317161,0.46609,0.46609,79.296843,0.0,801.81982,183.055178,1925.893027,95.341239,4137.809772,2955.578409,15.254598,0.0,0.0,25.074745,0.0,0.0
254,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,Total,R01-2,Straw,Grid,36.534157,2.047359,2.047359,482.86024,0.0,1321.667903,647.617272,1652.084879,10.309009,6.211839,885.517495,14.538346,11.921444,5.154504,30.398361,0.0,0.0
255,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,Total,R01-3,Wood,Grid,356.37204,19.970944,19.970944,5236.595294,0.0,1645.748283,30.661211,717.213118,126.139367,47.932611,1367.678515,12.719658,13.254151,5.73073,187.021109,0.0,0.0
256,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,Total,R04x,FossilGas,Grid,12.416867,0.695836,0.695836,123.242308,551.058463,551.058463,4.270987,471.794055,20.040441,37.701481,55.349203,9.90682,0.0,0.0,1.021645,0.0,0.0
257,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,Total,R05x,Coal,Grid,0.095028,0.005325,0.005325,2.060427,2042.474643,2042.474643,238.505531,368.599458,21.682321,19.514088,216.82321,17.345856,16.782116,97.505397,65.046963,0.0,35.450594
258,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,Total,R06x,Fossil Oil,Grid,1.481441,0.083019,0.083019,32.92638,1712.25364,1712.25364,3873.549929,2671.570521,17.873113,24.615753,190.759765,62.047981,0.328256,1.907193,162.11708,0.0,0.693409
259,2023-01-01T18:00:00,2023-01-01T19:00:00,DK2,Preliminary,Total,R17,Waste,Grid,77.950057,4.368289,4.368289,1675.606544,913.575702,2274.266102,178.41596,1676.680113,12.037703,7.308605,83.834005,25.795078,370.245362,0.0,6.23381,56.0828,0.0
260,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,125%,R01-1,BioGas,Grid,81.379103,1.952892,1.952892,583.18946,0.0,602.688304,137.672103,1445.241193,71.55491,3104.320689,2217.849971,11.445805,0.0,0.0,18.832137,0.0,0.0
261,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,125%,R01-2,Straw,Grid,58.330826,1.399792,1.399792,404.012874,0.0,692.623257,339.385396,865.779072,5.402461,3.255329,464.057582,7.618855,6.247461,2.70123,15.930334,0.0,0.0
262,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,125%,R01-3,Wood,Grid,134.612069,3.230348,3.230348,1016.695362,0.0,845.91137,16.765494,276.896066,83.611994,25.510341,719.561405,6.891529,6.812607,2.945584,110.827062,0.0,0.0
263,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,125%,R04x,FossilGas,Grid,32.698677,0.784685,0.784685,207.077981,357.21306,357.21306,5.300842,967.806971,149.953824,756.681298,144.907149,5.678435,0.0,0.0,22.885536,0.0,0.0
264,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,125%,R05x,Coal,Grid,360.995887,8.662987,8.662987,2979.007305,777.356467,777.356467,90.774109,140.28726,8.252191,7.426972,82.521917,6.601753,6.387196,37.110106,24.756575,0.0,13.492333
265,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,125%,R06x,Fossil Oil,Grid,3.451646,0.08283,0.08283,28.028016,641.35409,641.35409,698.954839,1066.385018,6.66052,7.129326,109.96276,6.827675,0.217714,1.264939,31.989079,0.0,0.459901
266,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,125%,R17,Waste,Grid,84.993409,2.039626,2.039626,555.085181,277.564113,690.971369,54.206638,509.411784,3.657315,2.220512,25.470589,7.837104,112.488571,0.0,1.893966,17.039171,0.0
267,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,200%,R01-1,BioGas,Grid,81.379103,1.952892,1.952892,682.820587,0.0,705.650581,161.219368,1691.316121,83.741178,3632.597994,2595.440423,13.394052,0.0,0.0,22.044013,0.0,0.0
268,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,200%,R01-2,Straw,Grid,58.330826,1.399792,1.399792,617.139863,0.0,1057.99951,518.419759,1322.499387,8.252396,4.972597,708.859671,11.637994,9.543155,4.126198,24.333988,0.0,0.0
269,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,200%,R01-3,Wood,Grid,134.612069,3.230348,3.230348,1275.717371,0.0,1061.422988,22.821944,364.496229,138.242639,33.559301,932.30822,9.275012,8.548245,3.696026,165.152652,0.0,0.0
270,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,200%,R04x,FossilGas,Grid,32.698677,0.784685,0.784685,247.012199,426.025168,426.025168,6.291675,1151.664359,183.796528,928.647673,175.323304,6.750245,0.0,0.0,27.033329,0.0,0.0
271,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,200%,R05x,Coal,Grid,360.995887,8.662987,8.662987,3188.906631,832.128604,832.128604,97.170006,150.171828,8.833636,7.950273,88.336369,7.066909,6.837235,39.724865,26.50091,0.0,14.442996
272,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,200%,R06x,Fossil Oil,Grid,3.451646,0.08283,0.08283,31.885991,730.502522,730.502522,770.706091,1195.880133,7.584141,8.069177,125.943534,7.284006,0.33182,1.927901,35.944405,0.0,0.700938
273,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,200%,R17,Waste,Grid,84.993409,2.039626,2.039626,875.051451,437.559654,1089.266151,85.452826,803.05066,5.765491,3.500477,40.152533,12.354625,177.330058,0.0,2.985701,26.861015,0.0
274,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,All,R11x,Hydro,Grid,2.90627,0.069743,0.069743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,All,R16,Solar,Grid,0.186521,0.004476,0.004476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,All,R16,Solar,OwnConsumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,All,R18,WindOffshore,Grid,1011.126416,24.264473,24.264473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,All,R19,WindOnshore,Grid,2396.425548,57.508144,57.508144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,Total,R01-1,BioGas,Grid,81.379103,1.952892,1.952892,848.872464,0.0,877.254377,200.46481,2101.441001,104.051624,4513.06017,3224.757842,16.64113,0.0,0.0,27.397139,0.0,0.0
280,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,Total,R01-2,Straw,Grid,58.330826,1.399792,1.399792,972.526552,0.0,1667.26001,816.957404,2084.075012,13.004628,7.836122,1117.064206,18.33986,15.038685,6.502314,38.34698,0.0,0.0
281,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,Total,R01-3,Wood,Grid,134.612069,3.230348,3.230348,1710.809259,0.0,1423.428353,32.963854,512.535484,229.422094,47.052269,1289.151782,13.267621,11.463681,4.95658,255.947029,0.0,0.0
282,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,Total,R04x,FossilGas,Grid,32.698677,0.784685,0.784685,313.56923,540.712014,540.712014,7.943065,1458.093339,240.201034,1215.258299,226.016895,8.536596,0.0,0.0,33.946318,0.0,0.0
283,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,Total,R05x,Coal,Grid,360.995887,8.662987,8.662987,3538.738839,923.4155,923.4155,107.829835,166.646109,9.802712,8.822441,98.027123,7.842169,7.587299,44.082797,29.408136,0.0,16.027434
284,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,Total,R06x,Fossil Oil,Grid,3.451646,0.08283,0.08283,47.505806,1085.41267,1085.41267,1079.237923,1759.24028,11.253474,12.765388,170.140761,17.545732,0.521996,3.032837,64.101694,0.0,1.102666
285,2023-01-01T17:00:00,2023-01-01T18:00:00,DK1,Preliminary,Total,R17,Waste,Grid,84.993409,2.039626,2.039626,1738.034415,869.084597,2163.509421,169.727109,1595.025849,11.451467,6.952676,79.751292,24.538859,352.214426,0.0,5.930224,53.351569,0.0
286,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,125%,R01-1,BioGas,Grid,9.910154,0.55641,0.55641,59.662453,0.0,506.310232,115.590445,1216.107812,60.203357,2612.825695,1866.304068,9.632537,0.0,0.0,15.833482,0.0,0.0
287,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,125%,R01-2,Straw,Grid,36.448425,2.046413,2.046413,278.657939,0.0,764.526695,374.61808,955.658369,5.963308,3.593275,512.232885,8.409793,6.89603,2.981654,17.584113,0.0,0.0
288,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,125%,R01-3,Wood,Grid,363.385126,20.402421,20.402421,2595.733622,0.0,800.038705,14.446038,399.518938,52.747325,22.902634,657.294064,6.021886,6.443168,2.785849,84.205187,0.0,0.0
289,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,125%,R04x,FossilGas,Grid,12.53555,0.703814,0.703814,92.771923,410.887484,410.887484,3.184441,354.352261,14.687336,27.152865,39.53197,7.387798,0.0,0.0,0.760316,0.0,0.0
290,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,125%,R05x,Coal,Grid,0.095452,0.005359,0.005359,0.960471,947.873136,947.873136,110.685822,171.059907,10.062347,9.056112,100.623475,8.049878,7.788256,45.250376,30.187042,0.0,16.451938
291,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,125%,R06x,Fossil Oil,Grid,1.450396,0.081433,0.081433,11.681187,621.608402,621.608402,1218.895753,944.096402,6.517262,8.725006,74.282114,20.279265,0.257397,1.495499,56.160266,0.0,0.543727
292,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,125%,R17,Waste,Grid,77.837029,4.370195,4.370195,664.440114,362.792686,903.140382,70.851277,665.831283,4.780327,2.902341,33.291564,10.243558,147.029205,0.0,2.475526,22.271202,0.0
293,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,200%,R01-1,BioGas,Grid,9.910154,0.55641,0.55641,72.058594,0.0,611.506928,139.606813,1468.780017,72.711882,3155.695681,2254.068344,11.633901,0.0,0.0,19.123224,0.0,0.0
294,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,200%,R01-2,Straw,Grid,36.448425,2.046413,2.046413,354.368953,0.0,972.247643,476.401345,1215.309553,7.583531,4.569563,651.40592,10.694724,8.769673,3.791765,22.361695,0.0,0.0
295,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,200%,R01-3,Wood,Grid,363.385126,20.402421,20.402421,3624.100524,0.0,1116.994697,20.530256,517.922625,80.385418,32.289542,923.649415,8.534573,8.995796,3.889535,122.842096,0.0,0.0
296,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,200%,R04x,FossilGas,Grid,12.53555,0.703814,0.703814,104.640383,463.453051,463.453051,3.591863,398.339593,16.637707,30.805191,45.45601,8.332723,0.0,0.0,0.857899,0.0,0.0
297,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,200%,R05x,Coal,Grid,0.095452,0.005359,0.005359,1.376408,1358.354368,1358.354368,158.618875,245.138261,14.419897,12.977907,144.198977,11.535918,11.161,64.84628,43.259693,0.0,23.576532
298,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,200%,R06x,Fossil Oil,Grid,1.450396,0.081433,0.081433,15.600979,824.737441,824.737441,1345.925071,1255.935933,8.687176,11.325985,109.47959,23.315728,0.287822,1.672269,71.492021,0.0,0.607996
299,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,200%,R17,Waste,Grid,77.837029,4.370195,4.370195,953.204221,520.461532,1295.643062,101.643075,955.199989,6.857846,4.163692,47.759999,14.695384,210.927751,0.0,3.551384,31.950215,0.0
300,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,All,R11x,Hydro,Grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,All,R16,Solar,Grid,0.115928,0.006508,0.006508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,All,R16,Solar,OwnConsumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,All,R18,WindOffshore,Grid,854.351443,47.967946,47.967946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,All,R19,WindOnshore,Grid,424.95871,23.859498,23.859498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,Total,R01-1,BioGas,Grid,9.910154,0.55641,0.55641,92.718829,0.0,786.834754,179.634093,1889.90036,93.559423,4060.478993,2900.342137,14.969507,0.0,0.0,24.606128,0.0,0.0
306,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,Total,R01-2,Straw,Grid,36.448425,2.046413,2.046413,480.553976,0.0,1318.449222,646.040119,1648.061528,10.283903,6.196711,883.360979,14.502941,11.892411,5.141951,30.324332,0.0,0.0
307,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,Total,R01-3,Wood,Grid,363.385126,20.402421,20.402421,5338.045362,0.0,1645.254683,30.670621,715.262103,126.448906,47.934387,1367.575,12.722386,13.250176,5.729011,187.236944,0.0,0.0
308,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,Total,R04x,FossilGas,Grid,12.53555,0.703814,0.703814,124.421149,551.062329,551.062329,4.270899,471.651813,19.888324,36.892402,55.32941,9.907598,0.0,0.0,1.020539,0.0,0.0
309,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,Total,R05x,Coal,Grid,0.095452,0.005359,0.005359,2.069636,2042.489753,2042.489753,238.507296,368.602184,21.682481,19.514233,216.824814,17.345985,16.78224,97.506119,65.047444,0.0,35.450857
310,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,Total,R06x,Fossil Oil,Grid,1.450396,0.081433,0.081433,32.146998,1706.315664,1706.315664,3756.967069,2658.433275,17.826618,24.427537,193.821067,60.500935,0.338529,1.966885,160.287839,0.0,0.715111
311,2023-01-01T17:00:00,2023-01-01T18:00:00,DK2,Preliminary,Total,R17,Waste,Grid,77.837029,4.370195,4.370195,1672.71861,913.325468,2273.643165,178.367091,1676.220859,12.034406,7.306603,83.811042,25.788013,370.143949,0.0,6.232103,56.067438,0.0
312,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,125%,R01-1,BioGas,Grid,83.11775,1.897893,1.897893,590.152578,0.0,597.126741,136.392245,1432.18752,70.907614,3076.378262,2197.829312,11.342622,0.0,0.0,18.660192,0.0,0.0
313,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,125%,R01-2,Straw,Grid,51.280099,1.170919,1.170919,353.905065,0.0,690.141151,338.169164,862.676439,5.3831,3.243663,462.394571,7.591552,6.225073,2.69155,15.873246,0.0,0.0
314,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,125%,R01-3,Wood,Grid,180.908086,4.130817,4.130817,1364.543363,0.0,844.787312,16.125727,268.672689,71.972169,24.940381,708.426855,6.665233,6.803554,2.94167,101.654956,0.0,0.0
315,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,125%,R04x,FossilGas,Grid,29.124482,0.665022,0.665022,183.709608,356.494779,356.494779,5.545579,976.880968,94.035472,460.928962,115.801134,5.912208,0.0,0.0,25.044548,0.0,0.0
316,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,125%,R05x,Coal,Grid,341.610583,7.800265,7.800265,2823.208494,778.507029,778.507029,90.908464,140.494899,8.264405,7.437965,82.644058,6.611524,6.39665,37.165033,24.793217,0.0,13.512303
317,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,125%,R06x,Fossil Oil,Grid,3.859214,0.08812,0.08812,31.05731,635.691564,635.691564,705.236661,1062.742971,6.584575,7.001686,110.159513,6.33044,0.19281,1.120243,30.923589,0.0,0.407293
318,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,125%,R17,Waste,Grid,84.494662,1.929333,1.929333,550.548544,276.920607,689.369417,54.080965,508.230761,3.648836,2.215364,25.411538,7.818934,112.227777,0.0,1.889575,16.999667,0.0
319,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,200%,R01-1,BioGas,Grid,83.11775,1.897893,1.897893,693.202932,0.0,701.3949,160.232341,1681.558066,83.25647,3611.790315,2580.483765,13.317085,0.0,0.0,21.913939,0.0,0.0
320,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,200%,R01-2,Straw,Grid,51.280099,1.170919,1.170919,531.030615,0.0,1035.549122,507.419069,1294.436402,8.077283,4.86708,693.817911,11.39104,9.340653,4.038641,23.817629,0.0,0.0
321,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,200%,R01-3,Wood,Grid,180.908086,4.130817,4.130817,1678.736354,0.0,1039.303852,21.209168,343.405042,114.130135,31.872726,894.134892,8.681839,8.370107,3.619004,145.090596,0.0,0.0
322,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,200%,R04x,FossilGas,Grid,29.124482,0.665022,0.665022,218.345513,423.649866,423.649866,6.566205,1158.470869,115.177557,565.873194,139.31909,7.010571,0.0,0.0,29.555808,0.0,0.0
323,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,200%,R05x,Coal,Grid,341.610583,7.800265,7.800265,3024.181161,833.92576,833.92576,97.379865,150.496156,8.852715,7.967443,88.52715,7.082172,6.852001,39.810659,26.558145,0.0,14.474189
324,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,200%,R06x,Fossil Oil,Grid,3.859214,0.08812,0.08812,35.460195,726.630957,726.630957,784.901748,1198.526023,7.523354,7.953786,126.576388,6.779161,0.293873,1.707429,34.858122,0.0,0.620779
325,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,200%,R17,Waste,Grid,84.494662,1.929333,1.929333,869.099234,437.148532,1088.242698,85.372536,802.296129,5.760074,3.497188,40.114806,12.343017,177.163442,0.0,2.982895,26.835776,0.0
326,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,All,R11x,Hydro,Grid,2.872465,0.065589,0.065589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,All,R16,Solar,Grid,0.199233,0.004549,0.004549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,All,R16,Solar,OwnConsumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,All,R18,WindOffshore,Grid,1105.228387,25.236557,25.236557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,All,R19,WindOnshore,Grid,2496.778748,57.010931,57.010931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,Total,R01-1,BioGas,Grid,83.11775,1.897893,1.897893,864.953524,0.0,875.175164,199.965836,2097.175642,103.837897,4504.143736,3218.241185,16.607855,0.0,0.0,27.33685,0.0,0.0
332,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,Total,R01-2,Straw,Grid,51.280099,1.170919,1.170919,826.402308,0.0,1611.545851,789.657467,2014.432314,12.570057,7.574265,1079.73572,17.727004,14.536143,6.285028,37.065554,0.0,0.0
333,2023-01-01T16:00:00,2023-01-01T17:00:00,DK1,Preliminary,Total,R01-3,Wood,Grid,180.908086,4.130817,4.130817,2205.530151,0.0,1365.441319,29.714534,469.36434,184.481899,43.480421,1205.209814,12.056729,10.996679,4.754661,217.656831,0.0,0.0
